tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1062,1/1/2015 11:47,1/1/2015 12:04,387,Centre St & Chambers St,40.71273266,-74.0046073,312,Allen St & E Houston St,40.722055,-73.989111,21027,Customer,,0
770,1/1/2015 11:47,1/1/2015 12:00,538,E 48 St & Madison Ave,40.75666,-73.976684,499,Broadway & W 60 St,40.76915505,-73.98191841,17521,Subscriber,1979,2
687,1/1/2015 11:47,1/1/2015 11:58,520,W 52 St & 5 Ave,40.75992262,-73.97648516,476,E 31 St & 3 Ave,40.74394314,-73.97966069,17538,Subscriber,1963,1
1464,1/1/2015 11:48,1/1/2015 12:13,307,Canal St & Rutgers St,40.71427487,-73.98990025,350,Clinton St & Grand St,40.71559509,-73.9870295,18111,Subscriber,1956,1
384,1/1/2015 11:48,1/1/2015 11:55,350,Clinton St & Grand St,40.71559509,-73.9870295,295,Pike St & E Broadway,40.71406667,-73.99293911,19265,Subscriber,1997,1
352,1/1/2015 11:48,1/1/2015 11:54,250,Lafayette St & Jersey St,40.72456089,-73.99565293,280,E 10 St & 5 Ave,40.73331967,-73.99510132,18771,Subscriber,1961,1
1577,1/1/2015 11:49,1/1/2015 12:15,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,2012,E 27 St & 1 Ave,40.739445,-73.976806,18566,Subscriber,1981,1
1490,1/1/2015 11:49,1/1/2015 12:14,3002,South End Ave & Liberty St,40.711512,-74.015756,505,6 Ave & W 33 St,40.74901271,-73.98848395,14814,Subscriber,1985,1
770,1/1/2015 11:49,1/1/2015 12:02,545,E 23 St & 1 Ave,40.736502,-73.97809472,350,Clinton St & Grand St,40.71559509,-73.9870295,19764,Subscriber,1969,1
185,1/1/2015 11:49,1/1/2015 11:52,473,Rivington St & Chrystie St,40.72110063,-73.9919254,403,E 2 St & 2 Ave,40.72502876,-73.99069656,17088,Subscriber,1954,1
852,1/1/2015 11:50,1/1/2015 12:05,237,E 11 St & 2 Ave,40.73047309,-73.98672378,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,14694,Subscriber,1950,2
638,1/1/2015 11:50,1/1/2015 12:00,128,MacDougal St & Prince St,40.72710258,-74.00297088,466,W 25 St & 6 Ave,40.74395411,-73.99144871,16568,Subscriber,1963,2
587,1/1/2015 11:50,1/1/2015 12:00,482,W 15 St & 7 Ave,40.73935542,-73.99931783,263,Elizabeth St & Hester St,40.71729,-73.996375,16838,Subscriber,1989,1
218,1/1/2015 11:50,1/1/2015 11:53,265,Stanton St & Chrystie St,40.72229346,-73.99147535,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21349,Subscriber,1965,2
194,1/1/2015 11:50,1/1/2015 11:54,509,9 Ave & W 22 St,40.7454973,-74.00197139,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15127,Subscriber,1978,1
2026,1/1/2015 11:51,1/1/2015 12:24,486,Broadway & W 29 St,40.7462009,-73.98855723,417,Barclay St & Church St,40.71291224,-74.01020234,15556,Subscriber,1967,2
2009,1/1/2015 11:51,1/1/2015 12:24,486,Broadway & W 29 St,40.7462009,-73.98855723,417,Barclay St & Church St,40.71291224,-74.01020234,16914,Subscriber,1963,1
467,1/1/2015 11:51,1/1/2015 11:59,263,Elizabeth St & Hester St,40.71729,-73.996375,265,Stanton St & Chrystie St,40.72229346,-73.99147535,18511,Customer,,0
369,1/1/2015 11:51,1/1/2015 11:57,238,Bank St & Washington St,40.7361967,-74.00859207,2004,6 Ave & Broome St,40.724399,-74.004704,18124,Subscriber,1987,2
228,1/1/2015 11:51,1/1/2015 11:55,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,17362,Subscriber,1984,1
191,1/1/2015 11:51,1/1/2015 11:54,445,E 10 St & Avenue A,40.72740794,-73.98142006,393,E 5 St & Avenue C,40.72299208,-73.97995466,20329,Customer,,0
100,1/1/2015 11:51,1/1/2015 11:52,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,383,Greenwich Ave & Charles St,40.735238,-74.000271,15863,Subscriber,1969,2
805,1/1/2015 11:52,1/1/2015 12:05,2008,Little West St & 1 Pl,40.70569254,-74.01677685,79,Franklin St & W Broadway,40.71911552,-74.00666661,16908,Subscriber,1958,2
786,1/1/2015 11:52,1/1/2015 12:05,2008,Little West St & 1 Pl,40.70569254,-74.01677685,79,Franklin St & W Broadway,40.71911552,-74.00666661,18330,Subscriber,1959,1
199,1/1/2015 11:52,1/1/2015 11:56,445,E 10 St & Avenue A,40.72740794,-73.98142006,483,E 12 St & 3 Ave,40.73223272,-73.98889957,17861,Subscriber,1988,1
159,1/1/2015 11:52,1/1/2015 11:54,497,E 17 St & Broadway,40.73704984,-73.99009296,325,E 19 St & 3 Ave,40.73624527,-73.98473765,18928,Subscriber,1976,1
850,1/1/2015 11:53,1/1/2015 12:07,340,Madison St & Clinton St,40.71269042,-73.98776323,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,19985,Subscriber,1983,2
452,1/1/2015 11:53,1/1/2015 12:01,317,E 6 St & Avenue B,40.72453734,-73.98185424,263,Elizabeth St & Hester St,40.71729,-73.996375,14551,Subscriber,1984,1
434,1/1/2015 11:53,1/1/2015 12:01,254,W 11 St & 6 Ave,40.73532427,-73.99800419,238,Bank St & Washington St,40.7361967,-74.00859207,17720,Subscriber,1959,2
343,1/1/2015 11:53,1/1/2015 11:59,509,9 Ave & W 22 St,40.7454973,-74.00197139,168,W 18 St & 6 Ave,40.73971301,-73.99456405,15704,Subscriber,1971,1
266,1/1/2015 11:53,1/1/2015 11:57,383,Greenwich Ave & Charles St,40.735238,-74.000271,127,Barrow St & Hudson St,40.73172428,-74.00674436,16920,Subscriber,1983,1
1277,1/1/2015 11:54,1/1/2015 12:15,389,Broadway & Berry St,40.71044554,-73.96525063,531,Forsyth St & Broome St,40.71893904,-73.99266288,15826,Customer,,0
1129,1/1/2015 11:54,1/1/2015 12:12,313,Washington Ave & Park Ave,40.69610226,-73.96751037,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19780,Customer,,0
1107,1/1/2015 11:54,1/1/2015 12:13,313,Washington Ave & Park Ave,40.69610226,-73.96751037,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,16183,Customer,,0
1101,1/1/2015 11:54,1/1/2015 12:13,313,Washington Ave & Park Ave,40.69610226,-73.96751037,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,19015,Customer,,0
1086,1/1/2015 11:54,1/1/2015 12:12,313,Washington Ave & Park Ave,40.69610226,-73.96751037,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,17034,Customer,,0
655,1/1/2015 11:54,1/1/2015 12:05,502,Henry St & Grand St,40.714215,-73.981346,303,Mercer St & Spring St,40.72362738,-73.99949601,16313,Subscriber,1957,1
543,1/1/2015 11:54,1/1/2015 12:03,341,Stanton St & Mangin St,40.71782143,-73.97628939,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,18487,Subscriber,1982,1
480,1/1/2015 11:54,1/1/2015 12:02,476,E 31 St & 3 Ave,40.74394314,-73.97966069,523,W 38 St & 8 Ave,40.75466591,-73.99138152,16754,Subscriber,1984,1
417,1/1/2015 11:54,1/1/2015 12:01,254,W 11 St & 6 Ave,40.73532427,-73.99800419,238,Bank St & Washington St,40.7361967,-74.00859207,14927,Subscriber,1969,1
330,1/1/2015 11:54,1/1/2015 12:00,492,W 33 St & 7 Ave,40.75019995,-73.99093085,476,E 31 St & 3 Ave,40.74394314,-73.97966069,18550,Subscriber,1980,1
1981,1/1/2015 11:55,1/1/2015 12:28,305,E 58 St & 3 Ave,40.76095756,-73.96724467,498,Broadway & W 32 St,40.74854862,-73.98808416,17430,Customer,,0
634,1/1/2015 11:55,1/1/2015 12:06,478,11 Ave & W 41 St,40.76030096,-73.99884222,499,Broadway & W 60 St,40.76915505,-73.98191841,14766,Subscriber,1992,1
594,1/1/2015 11:55,1/1/2015 12:05,502,Henry St & Grand St,40.714215,-73.981346,303,Mercer St & Spring St,40.72362738,-73.99949601,19918,Subscriber,1957,2
357,1/1/2015 11:55,1/1/2015 12:01,417,Barclay St & Church St,40.71291224,-74.01020234,3002,South End Ave & Liberty St,40.711512,-74.015756,19097,Subscriber,1959,2
274,1/1/2015 11:55,1/1/2015 11:59,239,Willoughby St & Fleet St,40.69196566,-73.9813018,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,21192,Subscriber,1979,1
209,1/1/2015 11:55,1/1/2015 11:58,382,University Pl & E 14 St,40.73492695,-73.99200509,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15960,Subscriber,1988,1
423,1/1/2015 11:56,1/1/2015 12:04,490,8 Ave & W 33 St,40.751551,-73.993934,515,W 43 St & 10 Ave,40.76009437,-73.99461843,21537,Subscriber,1987,2
327,1/1/2015 11:56,1/1/2015 12:02,350,Clinton St & Grand St,40.71559509,-73.9870295,502,Henry St & Grand St,40.714215,-73.981346,14573,Subscriber,1973,1
296,1/1/2015 11:56,1/1/2015 12:01,265,Stanton St & Chrystie St,40.72229346,-73.99147535,340,Madison St & Clinton St,40.71269042,-73.98776323,17881,Subscriber,1985,1
736,1/1/2015 11:57,1/1/2015 12:09,332,Cherry St,40.71219906,-73.97948148,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21106,Subscriber,1976,1
730,1/1/2015 11:57,1/1/2015 12:09,332,Cherry St,40.71219906,-73.97948148,315,South St & Gouverneur Ln,40.70355377,-74.00670227,14705,Subscriber,1981,2
520,1/1/2015 11:57,1/1/2015 12:06,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,507,E 25 St & 2 Ave,40.73912601,-73.97973776,20727,Subscriber,1978,1
490,1/1/2015 11:57,1/1/2015 12:05,433,E 13 St & Avenue A,40.72955361,-73.98057249,280,E 10 St & 5 Ave,40.73331967,-73.99510132,17388,Subscriber,1959,1
376,1/1/2015 11:57,1/1/2015 12:03,479,9 Ave & W 45 St,40.76019252,-73.9912551,489,10 Ave & W 28 St,40.75066386,-74.00176802,20307,Subscriber,1983,1
199,1/1/2015 11:57,1/1/2015 12:01,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,17993,Subscriber,1991,1
1850,1/1/2015 11:58,1/1/2015 12:29,361,Allen St & Hester St,40.71605866,-73.99190759,387,Centre St & Chambers St,40.71273266,-74.0046073,20275,Customer,,0
959,1/1/2015 11:58,1/1/2015 12:14,311,Norfolk St & Broome St,40.7172274,-73.98802084,311,Norfolk St & Broome St,40.7172274,-73.98802084,21655,Subscriber,1976,1
549,1/1/2015 11:58,1/1/2015 12:07,229,Great Jones St,40.72743423,-73.99379025,79,Franklin St & W Broadway,40.71911552,-74.00666661,19913,Subscriber,1950,1
489,1/1/2015 11:58,1/1/2015 12:06,447,8 Ave & W 52 St,40.76370739,-73.9851615,499,Broadway & W 60 St,40.76915505,-73.98191841,14978,Customer,,0
478,1/1/2015 11:58,1/1/2015 12:06,355,Bayard St & Baxter St,40.71602118,-73.99974372,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16709,Subscriber,1979,1
461,1/1/2015 11:58,1/1/2015 12:06,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,2012,E 27 St & 1 Ave,40.739445,-73.976806,17738,Subscriber,1956,1
352,1/1/2015 11:58,1/1/2015 12:04,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,293,Lafayette St & E 8 St,40.73028666,-73.9907647,17252,Subscriber,1969,1
301,1/1/2015 11:58,1/1/2015 12:03,72,W 52 St & 11 Ave,40.76727216,-73.99392888,479,9 Ave & W 45 St,40.76019252,-73.9912551,19726,Subscriber,1978,1
275,1/1/2015 11:58,1/1/2015 12:03,410,Suffolk St & Stanton St,40.72066442,-73.98517977,251,Mott St & Prince St,40.72317958,-73.99480012,14839,Subscriber,1983,1
193,1/1/2015 11:58,1/1/2015 12:01,153,E 40 St & 5 Ave,40.75206231,-73.9816324,153,E 40 St & 5 Ave,40.75206231,-73.9816324,15563,Customer,,0
1780,1/1/2015 11:59,1/1/2015 12:29,361,Allen St & Hester St,40.71605866,-73.99190759,387,Centre St & Chambers St,40.71273266,-74.0046073,15230,Subscriber,1963,1
611,1/1/2015 11:59,1/1/2015 12:09,476,E 31 St & 3 Ave,40.74394314,-73.97966069,519,Pershing Square North,40.751873,-73.977706,21375,Subscriber,1988,2
581,1/1/2015 11:59,1/1/2015 12:09,536,1 Ave & E 30 St,40.74144387,-73.97536082,164,E 47 St & 2 Ave,40.75323098,-73.97032517,16150,Subscriber,1954,1
533,1/1/2015 11:59,1/1/2015 12:07,229,Great Jones St,40.72743423,-73.99379025,79,Franklin St & W Broadway,40.71911552,-74.00666661,18556,Subscriber,1950,2
274,1/1/2015 11:59,1/1/2015 12:04,372,Franklin Ave & Myrtle Ave,40.694528,-73.958089,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,20702,Subscriber,1975,1
247,1/1/2015 11:59,1/1/2015 12:03,476,E 31 St & 3 Ave,40.74394314,-73.97966069,519,Pershing Square North,40.751873,-73.977706,19909,Subscriber,1980,1
543,1/1/2015 12:00,1/1/2015 12:09,476,E 31 St & 3 Ave,40.74394314,-73.97966069,519,Pershing Square North,40.751873,-73.977706,18550,Subscriber,1984,1
504,1/1/2015 12:00,1/1/2015 12:09,358,Christopher St & Greenwich St,40.73291553,-74.00711384,459,W 20 St & 11 Ave,40.746745,-74.007756,15341,Customer,,0
417,1/1/2015 12:00,1/1/2015 12:07,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,20980,Subscriber,1975,1
334,1/1/2015 12:00,1/1/2015 12:06,223,W 13 St & 7 Ave,40.73781509,-73.99994661,358,Christopher St & Greenwich St,40.73291553,-74.00711384,21213,Subscriber,1964,1
298,1/1/2015 12:00,1/1/2015 12:05,308,St James Pl & Oliver St,40.71307916,-73.99851193,308,St James Pl & Oliver St,40.71307916,-73.99851193,18742,Customer,,0
1671,1/1/2015 12:01,1/1/2015 12:29,361,Allen St & Hester St,40.71605866,-73.99190759,387,Centre St & Chambers St,40.71273266,-74.0046073,21218,Customer,,0
787,1/1/2015 12:01,1/1/2015 12:14,445,E 10 St & Avenue A,40.72740794,-73.98142006,382,University Pl & E 14 St,40.73492695,-73.99200509,15904,Customer,,0
731,1/1/2015 12:01,1/1/2015 12:13,472,E 32 St & Park Ave,40.7457121,-73.98194829,470,W 20 St & 8 Ave,40.74345335,-74.00004031,20652,Subscriber,1950,1
177,1/1/2015 12:01,1/1/2015 12:04,294,Washington Square E,40.73049393,-73.9957214,383,Greenwich Ave & Charles St,40.735238,-74.000271,19813,Subscriber,1964,1
141,1/1/2015 12:01,1/1/2015 12:04,361,Allen St & Hester St,40.71605866,-73.99190759,296,Division St & Bowery,40.71413089,-73.9970468,20218,Subscriber,1987,1
229,1/1/2015 12:02,1/1/2015 12:06,153,E 40 St & 5 Ave,40.75206231,-73.9816324,153,E 40 St & 5 Ave,40.75206231,-73.9816324,20190,Customer,,0
1397,1/1/2015 12:03,1/1/2015 12:27,285,Broadway & E 14 St,40.73454567,-73.99074142,499,Broadway & W 60 St,40.76915505,-73.98191841,21542,Subscriber,1959,1
983,1/1/2015 12:03,1/1/2015 12:20,518,E 39 St & 2 Ave,40.74780373,-73.9734419,511,E 14 St & Avenue B,40.72938685,-73.97772429,18917,Subscriber,1969,2
715,1/1/2015 12:03,1/1/2015 12:15,511,E 14 St & Avenue B,40.72938685,-73.97772429,527,E 33 St & 2 Ave,40.744023,-73.976056,20795,Customer,,0
702,1/1/2015 12:03,1/1/2015 12:15,511,E 14 St & Avenue B,40.72938685,-73.97772429,527,E 33 St & 2 Ave,40.744023,-73.976056,15864,Customer,,0
624,1/1/2015 12:03,1/1/2015 12:14,505,6 Ave & W 33 St,40.74901271,-73.98848395,483,E 12 St & 3 Ave,40.73223272,-73.98889957,21096,Subscriber,1984,1
440,1/1/2015 12:03,1/1/2015 12:10,435,W 21 St & 6 Ave,40.74173969,-73.99415556,459,W 20 St & 11 Ave,40.746745,-74.007756,15127,Subscriber,1990,2
247,1/1/2015 12:03,1/1/2015 12:07,127,Barrow St & Hudson St,40.73172428,-74.00674436,247,Perry St & Bleecker St,40.73535398,-74.00483091,18816,Subscriber,1962,2
1821,1/1/2015 12:04,1/1/2015 12:34,480,W 53 St & 10 Ave,40.76669671,-73.99061728,480,W 53 St & 10 Ave,40.76669671,-73.99061728,15973,Subscriber,1985,1
1280,1/1/2015 12:04,1/1/2015 12:25,518,E 39 St & 2 Ave,40.74780373,-73.9734419,250,Lafayette St & Jersey St,40.72456089,-73.99565293,18765,Subscriber,1963,1
572,1/1/2015 12:04,1/1/2015 12:13,285,Broadway & E 14 St,40.73454567,-73.99074142,377,6 Ave & Canal St,40.72243797,-74.00566443,15777,Subscriber,1981,1
422,1/1/2015 12:04,1/1/2015 12:11,2003,1 Ave & E 18 St,40.73416059,-73.98024289,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16786,Subscriber,1958,2
374,1/1/2015 12:04,1/1/2015 12:10,504,1 Ave & E 15 St,40.73221853,-73.98165557,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,20191,Subscriber,1991,1
1599,1/1/2015 12:05,1/1/2015 12:31,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,382,University Pl & E 14 St,40.73492695,-73.99200509,20017,Customer,,0
1320,1/1/2015 12:05,1/1/2015 12:27,262,Washington Park,40.69178232,-73.97372989,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,16265,Subscriber,1953,2
708,1/1/2015 12:05,1/1/2015 12:17,411,E 6 St & Avenue D,40.72228087,-73.97668709,483,E 12 St & 3 Ave,40.73223272,-73.98889957,16272,Subscriber,1961,1
660,1/1/2015 12:05,1/1/2015 12:16,439,E 4 St & 2 Ave,40.7262807,-73.98978041,382,University Pl & E 14 St,40.73492695,-73.99200509,16780,Subscriber,1986,1
2396,1/1/2015 12:06,1/1/2015 12:46,291,Madison St & Montgomery St,40.713126,-73.984844,422,W 59 St & 10 Ave,40.770513,-73.988038,19019,Subscriber,1967,1
1346,1/1/2015 12:06,1/1/2015 12:28,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,18604,Subscriber,1984,1
911,1/1/2015 12:06,1/1/2015 12:21,285,Broadway & E 14 St,40.73454567,-73.99074142,296,Division St & Bowery,40.71413089,-73.9970468,15623,Subscriber,1973,1
649,1/1/2015 12:06,1/1/2015 12:17,479,9 Ave & W 45 St,40.76019252,-73.9912551,509,9 Ave & W 22 St,40.7454973,-74.00197139,20845,Subscriber,1976,1
193,1/1/2015 12:06,1/1/2015 12:09,167,E 39 St & 3 Ave,40.7489006,-73.97604882,472,E 32 St & Park Ave,40.7457121,-73.98194829,18021,Subscriber,1975,1
448,1/1/2015 12:07,1/1/2015 12:14,391,Clark St & Henry St,40.69760127,-73.99344559,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,18759,Subscriber,1951,2
510,1/1/2015 12:08,1/1/2015 12:16,379,W 31 St & 7 Ave,40.749156,-73.9916,448,W 37 St & 10 Ave,40.75660359,-73.9979009,20278,Subscriber,1985,2
1934,1/1/2015 12:09,1/1/2015 12:41,499,Broadway & W 60 St,40.76915505,-73.98191841,499,Broadway & W 60 St,40.76915505,-73.98191841,17181,Customer,,0
615,1/1/2015 12:09,1/1/2015 12:19,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,346,Bank St & Hudson St,40.73652889,-74.00618026,14811,Subscriber,1973,2
360,1/1/2015 12:09,1/1/2015 12:15,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,428,E 3 St & 1 Ave,40.72467721,-73.98783413,19491,Subscriber,1971,1
337,1/1/2015 12:09,1/1/2015 12:15,345,W 13 St & 6 Ave,40.73649403,-73.99704374,404,9 Ave & W 14 St,40.7405826,-74.00550867,18817,Subscriber,1977,1
247,1/1/2015 12:09,1/1/2015 12:13,317,E 6 St & Avenue B,40.72453734,-73.98185424,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,19920,Subscriber,1985,1
84,1/1/2015 12:09,1/1/2015 12:10,335,Washington Pl & Broadway,40.72903917,-73.99404649,294,Washington Square E,40.73049393,-73.9957214,19903,Subscriber,1985,1
539,1/1/2015 12:10,1/1/2015 12:19,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,326,E 11 St & 1 Ave,40.72953837,-73.98426726,17619,Subscriber,1954,1
533,1/1/2015 12:10,1/1/2015 12:19,529,W 42 St & 8 Ave,40.7575699,-73.99098507,476,E 31 St & 3 Ave,40.74394314,-73.97966069,20530,Subscriber,1990,1
423,1/1/2015 12:10,1/1/2015 12:17,489,10 Ave & W 28 St,40.75066386,-74.00176802,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,19073,Subscriber,1962,1
338,1/1/2015 12:10,1/1/2015 12:15,345,W 13 St & 6 Ave,40.73649403,-73.99704374,404,9 Ave & W 14 St,40.7405826,-74.00550867,14610,Subscriber,1979,2
280,1/1/2015 12:10,1/1/2015 12:14,497,E 17 St & Broadway,40.73704984,-73.99009296,293,Lafayette St & E 8 St,40.73028666,-73.9907647,16702,Subscriber,1961,1
667,1/1/2015 12:11,1/1/2015 12:22,505,6 Ave & W 33 St,40.74901271,-73.98848395,498,Broadway & W 32 St,40.74854862,-73.98808416,21202,Subscriber,1984,1
660,1/1/2015 12:11,1/1/2015 12:22,263,Elizabeth St & Hester St,40.71729,-73.996375,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,14551,Subscriber,1969,1
173,1/1/2015 12:11,1/1/2015 12:14,195,Liberty St & Broadway,40.70905623,-74.01043382,534,Water - Whitehall Plaza,40.70255065,-74.0127234,19171,Subscriber,1976,1
1729,1/1/2015 12:12,1/1/2015 12:41,386,Centre St & Worth St,40.71494807,-74.00234482,392,Jay St & Tech Pl,40.695065,-73.987167,18209,Customer,,0
702,1/1/2015 12:12,1/1/2015 12:24,472,E 32 St & Park Ave,40.7457121,-73.98194829,326,E 11 St & 1 Ave,40.72953837,-73.98426726,16302,Subscriber,1988,1
666,1/1/2015 12:12,1/1/2015 12:23,531,Forsyth St & Broome St,40.71893904,-73.99266288,296,Division St & Bowery,40.71413089,-73.9970468,17797,Subscriber,1990,2
664,1/1/2015 12:12,1/1/2015 12:23,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,523,W 38 St & 8 Ave,40.75466591,-73.99138152,17437,Subscriber,1961,2
518,1/1/2015 12:12,1/1/2015 12:21,250,Lafayette St & Jersey St,40.72456089,-73.99565293,444,Broadway & W 24 St,40.7423543,-73.98915076,21349,Subscriber,1965,2
232,1/1/2015 12:12,1/1/2015 12:16,164,E 47 St & 2 Ave,40.75323098,-73.97032517,455,1 Ave & E 44 St,40.75001986,-73.96905301,16150,Subscriber,1968,1
226,1/1/2015 12:12,1/1/2015 12:15,474,5 Ave & E 29 St,40.7451677,-73.98683077,472,E 32 St & Park Ave,40.7457121,-73.98194829,20217,Subscriber,1960,1
1713,1/1/2015 12:13,1/1/2015 12:41,386,Centre St & Worth St,40.71494807,-74.00234482,392,Jay St & Tech Pl,40.695065,-73.987167,16178,Customer,,0
19803,1/1/2015 12:14,1/1/2015 17:44,316,Fulton St & William St,40.70955958,-74.00653609,477,W 41 St & 8 Ave,40.75640548,-73.9900262,15941,Customer,,0
906,1/1/2015 12:14,1/1/2015 12:29,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,3002,South End Ave & Liberty St,40.711512,-74.015756,16576,Subscriber,1977,1
179,1/1/2015 12:14,1/1/2015 12:17,325,E 19 St & 3 Ave,40.73624527,-73.98473765,497,E 17 St & Broadway,40.73704984,-73.99009296,21297,Subscriber,1983,2
523,1/1/2015 12:15,1/1/2015 12:24,415,Pearl St & Hanover Square,40.7047177,-74.00926027,295,Pike St & E Broadway,40.71406667,-73.99293911,21229,Subscriber,1975,1
515,1/1/2015 12:15,1/1/2015 12:23,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,484,W 44 St & 5 Ave,40.75500254,-73.98014437,17389,Subscriber,1956,1
165,1/1/2015 12:15,1/1/2015 12:18,320,Leonard St & Church St,40.717571,-74.005549,146,Hudson St & Reade St,40.71625008,-74.0091059,19440,Subscriber,1960,1
3045,1/1/2015 12:16,1/1/2015 13:07,332,Cherry St,40.71219906,-73.97948148,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20913,Customer,,0
1978,1/1/2015 12:16,1/1/2015 12:49,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,17265,Customer,,0
1209,1/1/2015 12:16,1/1/2015 12:37,345,W 13 St & 6 Ave,40.73649403,-73.99704374,308,St James Pl & Oliver St,40.71307916,-73.99851193,18685,Subscriber,1975,1
883,1/1/2015 12:16,1/1/2015 12:31,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,217,Old Fulton St,40.70277159,-73.99383605,16642,Subscriber,1982,1
666,1/1/2015 12:16,1/1/2015 12:27,528,2 Ave & E 31 St,40.74290902,-73.97706058,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,19802,Subscriber,1988,1
661,1/1/2015 12:16,1/1/2015 12:27,367,E 53 St & Lexington Ave,40.75828065,-73.97069431,480,W 53 St & 10 Ave,40.76669671,-73.99061728,21147,Subscriber,1981,1
469,1/1/2015 12:16,1/1/2015 12:24,517,Pershing Square South,40.751581,-73.97791,402,Broadway & E 22 St,40.7403432,-73.98955109,21364,Subscriber,1961,1
277,1/1/2015 12:16,1/1/2015 12:21,312,Allen St & E Houston St,40.722055,-73.989111,326,E 11 St & 1 Ave,40.72953837,-73.98426726,19473,Subscriber,1970,1
1881,1/1/2015 12:17,1/1/2015 12:49,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,21186,Customer,,0
771,1/1/2015 12:17,1/1/2015 12:30,334,W 20 St & 7 Ave,40.74238787,-73.99726235,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,15958,Subscriber,1984,1
743,1/1/2015 12:17,1/1/2015 12:30,498,Broadway & W 32 St,40.74854862,-73.98808416,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17291,Subscriber,1985,1
582,1/1/2015 12:17,1/1/2015 12:27,383,Greenwich Ave & Charles St,40.735238,-74.000271,325,E 19 St & 3 Ave,40.73624527,-73.98473765,18791,Subscriber,1976,1
332,1/1/2015 12:17,1/1/2015 12:23,422,W 59 St & 10 Ave,40.770513,-73.988038,457,Broadway & W 58 St,40.76695317,-73.98169333,21095,Subscriber,1953,1
234,1/1/2015 12:17,1/1/2015 12:21,291,Madison St & Montgomery St,40.713126,-73.984844,295,Pike St & E Broadway,40.71406667,-73.99293911,19093,Subscriber,1980,1
136,1/1/2015 12:17,1/1/2015 12:19,515,W 43 St & 10 Ave,40.76009437,-73.99461843,495,W 47 St & 10 Ave,40.76269882,-73.99301222,18805,Subscriber,1975,1
5073,1/1/2015 12:18,1/1/2015 13:43,457,Broadway & W 58 St,40.76695317,-73.98169333,482,W 15 St & 7 Ave,40.73935542,-73.99931783,20162,Subscriber,1979,2
198,1/1/2015 12:18,1/1/2015 12:21,470,W 20 St & 8 Ave,40.74345335,-74.00004031,168,W 18 St & 6 Ave,40.73971301,-73.99456405,20107,Subscriber,1983,2
